!
!Date: 04/15/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
OMS1	YDR316W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
OMS1	YDR316W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TIM11	YDR322C-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
TIM11	YDR322C-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
MRPL35	YDR322W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
MRPL35	YDR322W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
YSP2	YDR326C	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2006-09-28	Sokolov S, et al. (2006) PMID:16962064
IRC3	YDR332W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MRPS28	YDR337W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
MRPS28	YDR337W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
YDR341C	YDR341C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
YDR341C	YDR341C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
HXT7	YDR342C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
HXT7	YDR342C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
HXT6	YDR343C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
HXT6	YDR343C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
MRP1	YDR347W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
MRP1	YDR347W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
TRR1	YDR353W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
BCS1	YDR375C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
BCS1	YDR375C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ARH1	YDR376W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ARH1	YDR376W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ATP17	YDR377W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ATP17	YDR377W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
SDH6	YDR379C-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
SDH6	YDR379C-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
COI1	YDR381C-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
COI1	YDR381C-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ATO3	YDR384C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
ATO3	YDR384C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
SHE9	YDR393W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
MRP20	YDR405W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
MRP20	YDR405W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
RAD30	YDR419W	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2013-02-25	Chatterjee N, et al. (2013) PMID:23313845
CYM1	YDR430C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CYM1	YDR430C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
CYM1	YDR430C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
CYM1	YDR430C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
CYM1	YDR430C	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2005-04-15	Jønson L, et al. (2004) PMID:15606766
THI74	YDR438W	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2007-03-09	Mojzita D and Hohmann S (2006) PMID:16850348
RPS18A	YDR450W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
RPS18A	YDR450W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
MRPL28	YDR462W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
MRPL28	YDR462W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
UGO1	YDR470C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
UGO1	YDR470C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
SNF1	YDR477W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
SNF1	YDR477W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
MZM1	YDR493W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
MZM1	YDR493W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
MZM1	YDR493W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
MZM1	YDR493W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MZM1	YDR493W	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2010-02-01	Perocchi F, et al. (2006) PMID:17054397
RSM28	YDR494W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
RSM28	YDR494W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
PSP1	YDR505C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
PSP1	YDR505C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
GNP1	YDR508C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
GNP1	YDR508C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
SDH7	YDR511W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
SDH7	YDR511W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
GRX2	YDR513W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
GRX2	YDR513W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
GRX2	YDR513W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
GRX2	YDR513W	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2003-02-21	Pedrajas JR, et al. (2002) PMID:11958675
YDR514C	YDR514C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YDR514C	YDR514C	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2011-08-10	Arlt H, et al. (2011) PMID:21777356
QCR7	YDR529C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
QCR7	YDR529C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
PAD1	YDR538W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PAD1	YDR538W	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2010-02-01	Perocchi F, et al. (2006) PMID:17054397
YEA6	YEL006W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TIM9	YEL020W-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
TIM9	YEL020W-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
RIP1	YEL024W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
RIP1	YEL024W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
RIP1	YEL024W	located in	GO:0005739	mitochondrion	cellular component		IPI with ENO2	manually curated	SGD	2007-03-05	Brandina I, et al. (2006) PMID:16962558
RIP1	YEL024W	located in	GO:0005739	mitochondrion	cellular component		IPI with ENO1	manually curated	SGD	2007-03-05	Brandina I, et al. (2006) PMID:16962558
ECM10	YEL030W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
ECM10	YEL030W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ECM10	YEL030W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ECM10	YEL030W	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2002-08-08	Baumann F, et al. (2000) PMID:11150530
SPF1	YEL031W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
SPF1	YEL031W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
HYP2	YEL034W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
HYP2	YEL034W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
HYP2	YEL034W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
RAD23	YEL037C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
RAD23	YEL037C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
CYC7	YEL039C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
FRD1	YEL047C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
FRD1	YEL047C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
RML2	YEL050C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
AFG1	YEL052W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
AFG1	YEL052W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
AFG1	YEL052W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
AFG1	YEL052W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
CIN8	YEL061C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
CIN8	YEL061C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
CAN1	YEL063C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
CAN1	YEL063C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
YEL067C	YEL067C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
YEL067C	YEL067C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
FMP52	YER004W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
FMP52	YER004W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
FMP52	YER004W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
HEM14	YER014W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
HEM14	YER014W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
HEM14	YER014W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
HEM14	YER014W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
FAA2	YER015W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
FAA2	YER015W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
AFG3	YER017C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
AFG3	YER017C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ISC1	YER019W	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2004-10-27	Vaena de Avalos S, et al. (2004) PMID:14699160
GPA2	YER020W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
GPA2	YER020W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
YPT31	YER031C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ZRG8	YER033C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ZRG8	YER033C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
FMP49	YER038W-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
FMP49	YER038W-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ISD11	YER048W-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ISD11	YER048W-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ISD11	YER048W-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
RSM18	YER050C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
RSM18	YER050C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
PIC2	YER053C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
PIC2	YER053C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
PIC2	YER053C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
PIC2	YER053C	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2004-04-27	Hamel P, et al. (2004) PMID:14756774
PET117	YER058W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
CEM1	YER061C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CEM1	YER061C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
CEM1	YER061C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ARG56	YER069W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ARG56	YER069W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ALD5	YER073W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ALD5	YER073W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ALD5	YER073W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
ALD5	YER073W	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2020-02-11	Kurita O and Nishida Y (1999) PMID:10585550
RPS24A	YER074W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
RPS24A	YER074W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
YER076C	YER076C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
YER076C	YER076C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
MRX1	YER077C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
MRX1	YER077C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ICP55	YER078C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ICP55	YER078C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ICP55	YER078C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ICP55	YER078C	located in	GO:0005739	mitochondrion	cellular component		IDA	manually curated	SGD	2009-09-08	Naamati A, et al. (2009) PMID:19720832
AIM9	YER080W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
AIM9	YER080W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
AIM9	YER080W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
AIM9	YER080W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ILV1	YER086W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
ILV1	YER086W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ILV1	YER086W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ILV1	YER086W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
AIM10	YER087W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
AIM10	YER087W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
AIM11	YER093C-A	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SPR6	YER115C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
RSP5	YER125W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
RSP5	YER125W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
RSP5	YER125W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
EMP65	YER140W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
EMP65	YER140W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
COX15	YER141W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
COX15	YER141W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
PET122	YER153C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
OXA1	YER154W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
OXA1	YER154W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
BEM2	YER155C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
BEM2	YER155C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
CHD1	YER164W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
CHD1	YER164W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
DNF1	YER166W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
DNF1	YER166W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
CCA1	YER168C	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
ADK2	YER170W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Reinders J, et al. (2006) PMID:16823961
PDA1	YER178W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-20	Renvoisé M, et al. (2014) PMID:24769239
PDA1	YER178W	located in	GO:0005739	mitochondrion	cellular component		HDA	manually curated	SGD	2018-11-19	Sickmann A, et al. (2003) PMID:14576278
