OG0000484	YDR472W	tr|A0A099NVZ3|A0A099NVZ3_PICKU, tr|A0A099NVZ8|A0A099NVZ8_PICKU
OG0000485	YDR479C	tr|A0A099NTM6|A0A099NTM6_PICKU, tr|A0A099NUD8|A0A099NUD8_PICKU
OG0000486	YDR484W	tr|A0A099NSC7|A0A099NSC7_PICKU, tr|A0A099NVF0|A0A099NVF0_PICKU
OG0000487	YDR492W, YOL002C, YOL101C	
OG0000488	YDR495C	tr|A0A099NRP2|A0A099NRP2_PICKU, tr|A0A099NYY3|A0A099NYY3_PICKU
OG0000489	YDR497C, YOL103W	tr|A0A099P1M2|A0A099P1M2_PICKU
OG0000490	YDR498C	tr|A0A099NU07|A0A099NU07_PICKU, tr|A0A099P5G7|A0A099P5G7_PICKU
OG0000491	YDR505C, YLR177W	tr|A0A099P0X9|A0A099P0X9_PICKU
OG0000492	YDR536W	tr|A0A099P023|A0A099P023_PICKU, tr|A0A099P0P1|A0A099P0P1_PICKU
OG0000493	YEL022W, YJR031C	tr|A0A099P630|A0A099P630_PICKU
OG0000494	YEL036C	tr|A0A099NT03|A0A099NT03_PICKU, tr|A0A099P0A5|A0A099P0A5_PICKU
OG0000495	YEL039C, YJR048W	tr|A0A099P377|A0A099P377_PICKU
OG0000496	YEL040W	tr|A0A099NRH7|A0A099NRH7_PICKU, tr|A0A099P4C0|A0A099P4C0_PICKU
OG0000497	YEL041W, YJR049C	tr|A0A099P6W8|A0A099P6W8_PICKU
OG0000498	YEL046C	tr|A0A099NSS9|A0A099NSS9_PICKU, tr|A0A099NYL2|A0A099NYL2_PICKU
OG0000499	YEL058W	tr|A0A099NU66|A0A099NU66_PICKU, tr|A0A099P4L8|A0A099P4L8_PICKU
OG0000500	YEL062W	tr|A0A099NTM5|A0A099NTM5_PICKU, tr|A0A099P0G1|A0A099P0G1_PICKU
OG0000501	YER026C	tr|A0A099NUU9|A0A099NUU9_PICKU, tr|A0A099P6R2|A0A099P6R2_PICKU
OG0000502	YER029C	tr|A0A099NSQ7|A0A099NSQ7_PICKU, tr|A0A099P6Y8|A0A099P6Y8_PICKU
OG0000503	YER031C, YGL210W	tr|A0A099P4D3|A0A099P4D3_PICKU
OG0000504	YER037W, YGL224C	tr|A0A099P6P2|A0A099P6P2_PICKU
OG0000505	YER046W	tr|A0A099NT70|A0A099NT70_PICKU, tr|A0A099P3R1|A0A099P3R1_PICKU
OG0000506	YER047C	tr|A0A099NZM2|A0A099NZM2_PICKU, tr|A0A099P1U3|A0A099P1U3_PICKU
OG0000507	YER051W	tr|A0A099NUM8|A0A099NUM8_PICKU, tr|A0A099P2G1|A0A099P2G1_PICKU
OG0000508	YER053C	tr|A0A099NUQ0|A0A099NUQ0_PICKU, tr|A0A099P5N7|A0A099P5N7_PICKU
OG0000509	YER056C, YER060W, YER060W-A	
OG0000510	YER059W, YIL050W	tr|A0A099NW48|A0A099NW48_PICKU
OG0000511	YER064C, YIL056W	tr|A0A099P8C9|A0A099P8C9_PICKU
OG0000512	YER066W, YFL009W	tr|A0A099P0Y3|A0A099P0Y3_PICKU
OG0000513	YER074W, YIL069C	tr|A0A099P7T6|A0A099P7T6_PICKU
OG0000514	YER081W, YIL074C	tr|A0A099NYM5|A0A099NYM5_PICKU
OG0000515	YER086W	tr|A0A099P708|A0A099P708_PICKU, tr|A0A099P8T4|A0A099P8T4_PICKU
OG0000516	YER129W, YGL179C	tr|A0A099P027|A0A099P027_PICKU
OG0000517	YER130C, YKL062W, YMR037C	
OG0000518	YER131W, YGL189C	tr|A0A099P644|A0A099P644_PICKU
OG0000519	YER152C	tr|A0A099NU39|A0A099NU39_PICKU, tr|A0A099NZ75|A0A099NZ75_PICKU
OG0000520	YER156C	tr|A0A099NSF7|A0A099NSF7_PICKU, tr|A0A099NWR9|A0A099NWR9_PICKU
OG0000521	YER162C	tr|A0A099NUE0|A0A099NUE0_PICKU, tr|A0A099P1D2|A0A099P1D2_PICKU
OG0000522	YER165W	tr|A0A099NS00|A0A099NS00_PICKU, tr|A0A099P283|A0A099P283_PICKU
OG0000523	YER170W	tr|A0A099P6V7|A0A099P6V7_PICKU, tr|A0A099P7D6|A0A099P7D6_PICKU
OG0000524	YER183C	tr|A0A099NU08|A0A099NU08_PICKU, tr|A0A099NVZ4|A0A099NVZ4_PICKU
OG0000525	YER185W, YGR213C, YLR046C	
OG0000526	YFL004W, YPL019C	tr|A0A099P3Z2|A0A099P3Z2_PICKU
OG0000527	YFL028C, YLR278C	tr|A0A099NYQ1|A0A099NYQ1_PICKU
OG0000528	YFL034C-A, YLR061W	tr|A0A099P927|A0A099P927_PICKU
OG0000529	YFL036W	tr|A0A099NT96|A0A099NT96_PICKU, tr|A0A099P5W1|A0A099P5W1_PICKU
OG0000530	YFL041W	tr|A0A099NU93|A0A099NU93_PICKU, tr|A0A099P222|A0A099P222_PICKU
OG0000531	YFL042C, YLR072W	tr|A0A099P0C8|A0A099P0C8_PICKU
OG0000532	YFL048C, YLR080W	tr|A0A099NU41|A0A099NU41_PICKU
OG0000533	YFL050C, YOL130W	tr|A0A099NWY7|A0A099NWY7_PICKU
OG0000534	YFL053W	tr|A0A099P3E2|A0A099P3E2_PICKU, tr|A0A099P3E9|A0A099P3E9_PICKU
OG0000535	YFL055W	tr|A0A099NRA2|A0A099NRA2_PICKU, tr|A0A099NVL5|A0A099NVL5_PICKU
OG0000536	YFR015C, YLR258W	tr|A0A099P643|A0A099P643_PICKU
OG0000537	YFR016C	tr|A0A099NVW1|A0A099NVW1_PICKU, tr|A0A099NVY4|A0A099NVY4_PICKU
OG0000538	YFR022W, YOR018W	tr|A0A099P0R1|A0A099P0R1_PICKU
OG0000539	YFR029W	tr|A0A099NT71|A0A099NT71_PICKU, tr|A0A099P5W0|A0A099P5W0_PICKU
OG0000540	YFR031C-A, YIL018W	tr|A0A099P1G6|A0A099P1G6_PICKU
OG0000541	YFR053C, YGL253W	tr|A0A099P592|A0A099P592_PICKU
OG0000542	YGL026C	tr|A0A099NU27|A0A099NU27_PICKU, tr|A0A099NZ13|A0A099NZ13_PICKU
OG0000543	YGL031C, YGR148C	tr|A0A099P162|A0A099P162_PICKU
OG0000544	YGL047W	tr|A0A099NSQ5|A0A099NSQ5_PICKU, tr|A0A099P237|A0A099P237_PICKU
OG0000545	YGL049C, YGR162W	tr|A0A099NUU5|A0A099NUU5_PICKU
OG0000546	YGL067W	tr|A0A099NUL4|A0A099NUL4_PICKU, tr|A0A099P8V3|A0A099P8V3_PICKU
OG0000547	YGL068W	tr|A0A099NT84|A0A099NT84_PICKU, tr|A0A099NYV2|A0A099NYV2_PICKU
OG0000548	YGL076C, YPL198W	tr|A0A099P5X6|A0A099P5X6_PICKU
OG0000549	YGL131C	tr|A0A099NRN9|A0A099NRN9_PICKU, tr|A0A099P5R4|A0A099P5R4_PICKU
OG0000550	YGL134W, YPL219W	tr|A0A099P1V4|A0A099P1V4_PICKU
OG0000551	YGL135W, YPL220W	tr|A0A099NYY7|A0A099NYY7_PICKU
OG0000552	YGL136C	tr|A0A099NRM6|A0A099NRM6_PICKU, tr|A0A099NZ94|A0A099NZ94_PICKU
OG0000553	YGL137W	tr|A0A099NS08|A0A099NS08_PICKU, tr|A0A099NYZ3|A0A099NYZ3_PICKU
OG0000554	YGL139W, YPL221W	tr|A0A099P5V6|A0A099P5V6_PICKU
OG0000555	YGL147C, YNL067W	tr|A0A099NTY7|A0A099NTY7_PICKU
OG0000556	YGL162W, YPR009W	tr|A0A099P4Y7|A0A099P4Y7_PICKU
OG0000557	YGL166W	tr|A0A099NRH0|A0A099NRH0_PICKU, tr|A0A099P3M5|A0A099P3M5_PICKU
OG0000558	YGL174W	tr|A0A099NRK8|A0A099NRK8_PICKU, tr|A0A099P318|A0A099P318_PICKU
OG0000559	YGL180W	tr|A0A099NRL4|A0A099NRL4_PICKU, tr|A0A099P7E4|A0A099P7E4_PICKU
OG0000560	YGL186C	tr|A0A099P466|A0A099P466_PICKU, tr|A0A099P716|A0A099P716_PICKU
OG0000561	YGL195W	tr|A0A099NP56|A0A099NP56_PICKU, tr|A0A099P5K6|A0A099P5K6_PICKU
OG0000562	YGL196W	tr|A0A099NUS0|A0A099NUS0_PICKU, tr|A0A099P2E6|A0A099P2E6_PICKU
OG0000563	YGL221C	tr|A0A099NLC2|A0A099NLC2_PICKU, tr|A0A099NLC5|A0A099NLC5_PICKU
OG0000564	YGL237C	tr|A0A099NTT1|A0A099NTT1_PICKU, tr|A0A099NYR3|A0A099NYR3_PICKU
OG0000565	YGL238W	tr|A0A099NUK2|A0A099NUK2_PICKU, tr|A0A099NYL3|A0A099NYL3_PICKU
OG0000566	YGL240W	tr|A0A099NUA7|A0A099NUA7_PICKU, tr|A0A099P646|A0A099P646_PICKU
OG0000567	YGL245W	tr|A0A099NTE4|A0A099NTE4_PICKU, tr|A0A099P1G4|A0A099P1G4_PICKU
OG0000568	YGL255W	tr|A0A099NT74|A0A099NT74_PICKU, tr|A0A099NZG7|A0A099NZG7_PICKU
OG0000569	YGR004W, YLR324W	tr|A0A099P799|A0A099P799_PICKU
OG0000570	YGR009C, YMR017W	tr|A0A099P654|A0A099P654_PICKU
OG0000571	YGR010W, YLR328W	tr|A0A099P5I9|A0A099P5I9_PICKU
OG0000572	YGR027C, YLR333C	tr|A0A099P4K2|A0A099P4K2_PICKU
OG0000573	YGR034W, YLR344W	tr|A0A099P6W2|A0A099P6W2_PICKU
OG0000574	YGR038W, YLR350W	tr|A0A099NWN0|A0A099NWN0_PICKU
OG0000575	YGR053C	tr|A0A099NS97|A0A099NS97_PICKU, tr|A0A099P2J4|A0A099P2J4_PICKU
OG0000576	YGR055W	tr|A0A099P2N9|A0A099P2N9_PICKU, tr|A0A099P353|A0A099P353_PICKU
OG0000577	YGR056W, YLR357W	tr|A0A099NXF6|A0A099NXF6_PICKU
OG0000578	YGR070W, YLR371W	tr|A0A099P4A6|A0A099P4A6_PICKU
OG0000579	YGR074W	tr|A0A099NR53|A0A099NR53_PICKU, tr|A0A099NZQ0|A0A099NZQ0_PICKU
OG0000580	YGR080W	tr|A0A099NUL2|A0A099NUL2_PICKU, tr|A0A099NX82|A0A099NX82_PICKU
OG0000581	YGR085C, YPR102C	tr|A0A099NUQ6|A0A099NUQ6_PICKU
OG0000582	YGR090W	tr|A0A099NUK7|A0A099NUK7_PICKU, tr|A0A099NXW7|A0A099NXW7_PICKU
OG0000583	YGR092W, YPR111W	tr|A0A099NYK0|A0A099NYK0_PICKU
OG0000584	YGR098C	tr|A0A099NSN1|A0A099NSN1_PICKU, tr|A0A099P449|A0A099P449_PICKU
OG0000585	YGR099W	tr|A0A099NU72|A0A099NU72_PICKU, tr|A0A099P3N4|A0A099P3N4_PICKU
OG0000586	YGR118W, YPR132W	tr|A0A099P535|A0A099P535_PICKU
OG0000587	YGR121C, YPR138C	tr|A0A099P544|A0A099P544_PICKU
OG0000588	YGR123C	tr|A0A099NPN9|A0A099NPN9_PICKU, tr|A0A099P3I2|A0A099P3I2_PICKU
OG0000589	YGR131W, YPR149W	tr|A0A099NX41|A0A099NX41_PICKU
OG0000590	YGR136W, YPR154W	tr|A0A099NZW9|A0A099NZW9_PICKU
OG0000591	YGR141W, YPR157W	tr|A0A099NRI4|A0A099NRI4_PICKU
OG0000592	YGR149W	tr|A0A099NS10|A0A099NS10_PICKU, tr|A0A099P840|A0A099P840_PICKU
OG0000593	YGR188C, YJL013C	tr|A0A099P3J5|A0A099P3J5_PICKU
OG0000594	YGR192C, YJR009C	tr|A0A099P8U3|A0A099P8U3_PICKU
OG0000595	YGR214W, YLR048W	tr|A0A099P193|A0A099P193_PICKU
OG0000596	YGR216C	tr|A0A099NV42|A0A099NV42_PICKU, tr|A0A099P0M4|A0A099P0M4_PICKU
OG0000597	YGR217W	tr|A0A099NU94|A0A099NU94_PICKU, tr|A0A099P368|A0A099P368_PICKU
OG0000598	YGR227W	tr|A0A099NR43|A0A099NR43_PICKU, tr|A0A099P1A1|A0A099P1A1_PICKU
OG0000599	YGR234W	tr|A0A099NS52|A0A099NS52_PICKU, tr|A0A099P4H6|A0A099P4H6_PICKU
OG0000600	YGR241C, YHR161C	tr|A0A099P8Q1|A0A099P8Q1_PICKU
OG0000601	YGR243W, YHR162W	tr|A0A099P2B5|A0A099P2B5_PICKU
OG0000602	YGR246C	tr|A0A099NTM9|A0A099NTM9_PICKU, tr|A0A099NVX4|A0A099NVX4_PICKU
OG0000603	YGR248W, YHR163W	tr|A0A099P7A1|A0A099P7A1_PICKU
OG0000604	YGR254W, YHR174W	tr|A0A099NYL7|A0A099NYL7_PICKU
OG0000605	YGR258C	tr|A0A099NRI5|A0A099NRI5_PICKU, tr|A0A099P0U1|A0A099P0U1_PICKU
OG0000606	YGR270W	tr|A0A099NQ71|A0A099NQ71_PICKU, tr|A0A099NW92|A0A099NW92_PICKU
OG0000607	YGR273C, YMR295C	tr|A0A099P2S3|A0A099P2S3_PICKU
OG0000608	YGR276C	tr|A0A099P1N6|A0A099P1N6_PICKU, tr|A0A099P3B3|A0A099P3B3_PICKU
OG0000609	YGR283C, YMR310C	tr|A0A099P547|A0A099P547_PICKU
OG0000610	YHL001W, YKL006W	tr|A0A099NZG9|A0A099NZG9_PICKU
OG0000611	YHL002W	tr|A0A099NSZ4|A0A099NSZ4_PICKU, tr|A0A099P1I4|A0A099P1I4_PICKU
OG0000612	YHL003C, YKL008C	tr|A0A099NZL0|A0A099NZL0_PICKU
OG0000613	YHL004W	tr|A0A099NQH8|A0A099NQH8_PICKU, tr|A0A099NZV5|A0A099NZV5_PICKU
OG0000614	YHL022C	tr|A0A099NTQ7|A0A099NTQ7_PICKU, tr|A0A099NVH9|A0A099NVH9_PICKU
OG0000615	YHL023C	tr|A0A099NSV6|A0A099NSV6_PICKU, tr|A0A099P737|A0A099P737_PICKU
OG0000616	YHL033C, YLL045C	tr|A0A099P1G8|A0A099P1G8_PICKU
OG0000617	YHL036W	tr|A0A099NYE3|A0A099NYE3_PICKU, tr|A0A099P034|A0A099P034_PICKU
OG0000618	YHR001W, YKR003W	tr|A0A099NWQ9|A0A099NWQ9_PICKU
OG0000619	YHR005C	tr|A0A099NSM3|A0A099NSM3_PICKU, tr|A0A099P2K9|A0A099P2K9_PICKU
OG0000620	YHR008C	tr|A0A099NUD0|A0A099NUD0_PICKU, tr|A0A099P6I9|A0A099P6I9_PICKU
OG0000621	YHR024C	tr|A0A099NSF2|A0A099NSF2_PICKU, tr|A0A099NV73|A0A099NV73_PICKU
OG0000622	YHR039C-A	tr|A0A099NS02|A0A099NS02_PICKU, tr|A0A099NZ14|A0A099NZ14_PICKU
OG0000623	YHR042W	tr|A0A099NXT7|A0A099NXT7_PICKU, tr|A0A099P6L0|A0A099P6L0_PICKU
OG0000624	YHR059W	tr|A0A099NWA5|A0A099NWA5_PICKU, tr|A0A099P3X3|A0A099P3X3_PICKU
OG0000625	YHR064C	tr|A0A099NUU7|A0A099NUU7_PICKU, tr|A0A099P339|A0A099P339_PICKU
OG0000626	YHR067W	tr|A0A099NQX2|A0A099NQX2_PICKU, tr|A0A099P5Y9|A0A099P5Y9_PICKU
OG0000627	YHR069C	tr|A0A099NSL2|A0A099NSL2_PICKU, tr|A0A099P8H2|A0A099P8H2_PICKU
OG0000628	YHR073W	tr|A0A099NT68|A0A099NT68_PICKU, tr|A0A099NTS2|A0A099NTS2_PICKU
OG0000629	YHR075C	tr|A0A099NTI1|A0A099NTI1_PICKU, tr|A0A099P5G4|A0A099P5G4_PICKU
OG0000630	YHR079C	tr|A0A099NSD1|A0A099NSD1_PICKU, tr|A0A099NX22|A0A099NX22_PICKU
OG0000631	YHR110W	tr|A0A099NVL1|A0A099NVL1_PICKU, tr|A0A099NVP4|A0A099NVP4_PICKU
OG0000632	YHR111W	tr|A0A099NT59|A0A099NT59_PICKU, tr|A0A099NVS3|A0A099NVS3_PICKU
OG0000633	YHR114W	tr|A0A099NRY0|A0A099NRY0_PICKU, tr|A0A099NZS7|A0A099NZS7_PICKU
OG0000634	YHR115C, YNL116W	tr|A0A099NWU3|A0A099NWU3_PICKU
OG0000635	YHR117W, YNL121C	tr|A0A099P4Q1|A0A099P4Q1_PICKU
OG0000636	YHR123W, YNL130C	tr|A0A099P781|A0A099P781_PICKU
OG0000637	YHR128W	tr|A0A099NQB1|A0A099NQB1_PICKU, tr|A0A099P3J2|A0A099P3J2_PICKU
OG0000638	YHR131C, YNL144C	tr|A0A099NZG5|A0A099NZG5_PICKU
OG0000639	YHR132W-A, YNL157W	tr|A0A099P5K2|A0A099P5K2_PICKU
OG0000640	YHR135C	tr|A0A099NU53|A0A099NU53_PICKU, tr|A0A099P3I4|A0A099P3I4_PICKU
OG0000641	YHR141C, YNL162W	tr|A0A099P4T0|A0A099P4T0_PICKU
OG0000642	YHR155W, YNL257C	tr|A0A099P0D8|A0A099P0D8_PICKU
OG0000643	YHR181W	tr|A0A099NV76|A0A099NV76_PICKU, tr|A0A099P3K6|A0A099P3K6_PICKU
OG0000644	YHR185C	tr|A0A099NUN4|A0A099NUN4_PICKU, tr|A0A099P387|A0A099P387_PICKU
OG0000645	YHR203C, YJR145C	tr|A0A099P399|A0A099P399_PICKU
OG0000646	YIL004C	tr|A0A099NTA2|A0A099NTA2_PICKU, tr|A0A099NVW9|A0A099NVW9_PICKU
OG0000647	YIL014C-A, YIL102C, YJR108W	
OG0000648	YIL022W	tr|A0A099NT67|A0A099NT67_PICKU, tr|A0A099NZJ5|A0A099NZJ5_PICKU
OG0000649	YIL023C	tr|A0A099NQU4|A0A099NQU4_PICKU, tr|A0A099P8A2|A0A099P8A2_PICKU
OG0000650	YIL029C, YPL257W, YPR071W	
OG0000651	YIL047C	tr|A0A099NTD0|A0A099NTD0_PICKU, tr|A0A099NWV1|A0A099NWV1_PICKU
OG0000652	YIL049W	tr|A0A099NTU4|A0A099NTU4_PICKU, tr|A0A099NVP5|A0A099NVP5_PICKU
OG0000653	YIL062C	tr|A0A099NTJ8|A0A099NTJ8_PICKU, tr|A0A099P2L5|A0A099P2L5_PICKU
OG0000654	YIL065C	tr|A0A099NQK4|A0A099NQK4_PICKU, tr|A0A099NXG9|A0A099NXG9_PICKU
OG0000655	YIL070C	tr|A0A099NTJ6|A0A099NTJ6_PICKU, tr|A0A099P5X5|A0A099P5X5_PICKU
OG0000656	YIL085C, YNL029C	tr|A0A099NX24|A0A099NX24_PICKU
OG0000657	YIL091C	tr|A0A099NK91|A0A099NK91_PICKU, tr|A0A099P893|A0A099P893_PICKU
OG0000658	YIL095W, YNL020C	tr|A0A099P5P5|A0A099P5P5_PICKU
OG0000659	YIL096C	tr|A0A099NSI2|A0A099NSI2_PICKU, tr|A0A099NXP4|A0A099NXP4_PICKU
OG0000660	YIL105C, YNL047C	tr|A0A099NZW2|A0A099NZW2_PICKU
OG0000661	YIL109C, YNL049C	tr|A0A099NZJ6|A0A099NZJ6_PICKU
OG0000662	YIL111W, YNL052W	tr|A0A099NQS5|A0A099NQS5_PICKU
OG0000663	YIL114C, YNL055C	tr|A0A099P4M0|A0A099P4M0_PICKU
OG0000664	YIL117C, YNL058C, YOL007C	
OG0000665	YIL124W	tr|A0A099NSF4|A0A099NSF4_PICKU, tr|A0A099NYQ7|A0A099NYQ7_PICKU
OG0000666	YIL130W	tr|A0A099NTX7|A0A099NTX7_PICKU, tr|A0A099P1N5|A0A099P1N5_PICKU
OG0000667	YIL131C, YNL068C	tr|A0A099P2I8|A0A099P2I8_PICKU
OG0000668	YIL133C, YNL069C	tr|A0A099NUV7|A0A099NUV7_PICKU
OG0000669	YIL140W	tr|A0A099NRN8|A0A099NRN8_PICKU, tr|A0A099P094|A0A099P094_PICKU
OG0000670	YIL147C	tr|A0A099NWM1|A0A099NWM1_PICKU, tr|A0A099NZD9|A0A099NZD9_PICKU
OG0000671	YIL149C, YKR095W	tr|A0A099NX92|A0A099NX92_PICKU
OG0000672	YIR003W	tr|A0A099NU02|A0A099NU02_PICKU, tr|A0A099NVY9|A0A099NVY9_PICKU
OG0000673	YIR006C	tr|A0A099NUT6|A0A099NUT6_PICKU, tr|A0A099NYA6|A0A099NYA6_PICKU
OG0000674	YIR011C	tr|A0A099NTG5|A0A099NTG5_PICKU, tr|A0A099NU18|A0A099NU18_PICKU
OG0000675	YIR022W	tr|A0A099NTV3|A0A099NTV3_PICKU, tr|A0A099NVR5|A0A099NVR5_PICKU
OG0000676	YIR031C, YNL117W	tr|A0A099NZ48|A0A099NZ48_PICKU
OG0000677	YIR037W, YKL026C	tr|A0A099P8S7|A0A099P8S7_PICKU
OG0000678	YJL005W	tr|A0A099NRL8|A0A099NRL8_PICKU, tr|A0A099P868|A0A099P868_PICKU
OG0000679	YJL011C	tr|A0A099NRX7|A0A099NRX7_PICKU, tr|A0A099P8Q3|A0A099P8Q3_PICKU
OG0000680	YJL012C	tr|A0A099NUF4|A0A099NUF4_PICKU, tr|A0A099P392|A0A099P392_PICKU
OG0000681	YJL029C	tr|A0A099NPQ3|A0A099NPQ3_PICKU, tr|A0A099P3E8|A0A099P3E8_PICKU
OG0000682	YJL034W	tr|A0A099NSK9|A0A099NSK9_PICKU, tr|A0A099P3V3|A0A099P3V3_PICKU
OG0000683	YJL046W	tr|A0A099NS69|A0A099NS69_PICKU, tr|A0A099NUI9|A0A099NUI9_PICKU
OG0000684	YJL053W	tr|A0A099NVE2|A0A099NVE2_PICKU, tr|A0A099NX72|A0A099NX72_PICKU
OG0000685	YJL068C	tr|A0A099NUA8|A0A099NUA8_PICKU, tr|A0A099NUB6|A0A099NUB6_PICKU
OG0000686	YJL076W, YKR010C	tr|A0A099NYL9|A0A099NYL9_PICKU
OG0000687	YJL079C, YKR013W	tr|A0A099P8E7|A0A099P8E7_PICKU
OG0000688	YJL083W, YKR019C	tr|A0A099P5Q4|A0A099P5Q4_PICKU
OG0000689	YJL084C, YKR021W	tr|A0A099P346|A0A099P346_PICKU
OG0000690	YJL090C	tr|A0A099NVK7|A0A099NVK7_PICKU, tr|A0A099NZI5|A0A099NZI5_PICKU
OG0000691	YJL095W	tr|A0A099NTG8|A0A099NTG8_PICKU, tr|A0A099P854|A0A099P854_PICKU
OG0000692	YJL099W, YKR027W	tr|A0A099P5S7|A0A099P5S7_PICKU
OG0000693	YJL105W, YKR029C	tr|A0A099NZA6|A0A099NZA6_PICKU
OG0000694	YJL106W	tr|A0A099NTY8|A0A099NTY8_PICKU, tr|A0A099P0X4|A0A099P0X4_PICKU
OG0000695	YJL111W	tr|A0A099NTS9|A0A099NTS9_PICKU, tr|A0A099P0F0|A0A099P0F0_PICKU
OG0000696	YJL112W, YKR036C	tr|A0A099NY71|A0A099NY71_PICKU
OG0000697	YJL128C	tr|A0A099NTK1|A0A099NTK1_PICKU, tr|A0A099P304|A0A099P304_PICKU
OG0000698	YJL133W, YKR052C	tr|A0A099NXW5|A0A099NXW5_PICKU
OG0000699	YJL134W, YKR053C	tr|A0A099NXB7|A0A099NXB7_PICKU
OG0000700	YJL136C, YKR057W	tr|A0A099NVH7|A0A099NVH7_PICKU
OG0000701	YJL137C, YKR058W	tr|A0A099NX49|A0A099NX49_PICKU
OG0000702	YJL138C, YKR059W	tr|A0A099NXB2|A0A099NXB2_PICKU
OG0000703	YJL139C, YKR061W	tr|A0A099P912|A0A099P912_PICKU
OG0000704	YJL172W, YOL153C	tr|A0A099P688|A0A099P688_PICKU
OG0000705	YJL177W, YKL180W	tr|A0A099P6Y2|A0A099P6Y2_PICKU
OG0000706	YJR008W	tr|A0A099NYH4|A0A099NYH4_PICKU, tr|A0A099P066|A0A099P066_PICKU
OG0000707	YJR014W	tr|A0A099NNU2|A0A099NNU2_PICKU, tr|A0A099P8U9|A0A099P8U9_PICKU
OG0000708	YJR044C	tr|A0A099NUR2|A0A099NUR2_PICKU, tr|A0A099NWP4|A0A099NWP4_PICKU
OG0000709	YJR054W, YML047C	tr|A0A099NZU9|A0A099NZU9_PICKU
OG0000710	YJR060W	tr|A0A099NSH4|A0A099NSH4_PICKU, tr|A0A099P3B8|A0A099P3B8_PICKU
OG0000711	YJR067C	tr|A0A099NR93|A0A099NR93_PICKU, tr|A0A099P172|A0A099P172_PICKU
OG0000712	YJR091C, YPR042C	tr|A0A099NU49|A0A099NU49_PICKU
OG0000713	YJR094W-A, YPR043W	tr|A0A099NR89|A0A099NR89_PICKU
OG0000714	YJR113C	tr|A0A099NPE2|A0A099NPE2_PICKU, tr|A0A099NY15|A0A099NY15_PICKU
OG0000715	YJR121W	tr|A0A099NTI8|A0A099NTI8_PICKU, tr|A0A099P2Z5|A0A099P2Z5_PICKU
OG0000716	YJR127C, YML081W	tr|A0A099NZA8|A0A099NZA8_PICKU
OG0000717	YJR129C	tr|A0A099NP18|A0A099NP18_PICKU, tr|A0A099NR33|A0A099NR33_PICKU
OG0000718	YJR130C, YML082W	tr|A0A099P5A6|A0A099P5A6_PICKU
OG0000719	YJR131W	tr|A0A099NQC5|A0A099NQC5_PICKU, tr|A0A099P7L3|A0A099P7L3_PICKU
OG0000720	YJR134C	tr|A0A099NV53|A0A099NV53_PICKU, tr|A0A099P6X0|A0A099P6X0_PICKU
OG0000721	YJR154W	tr|A0A099P3J1|A0A099P3J1_PICKU, tr|A0A099P5B3|A0A099P5B3_PICKU
OG0000722	YKL005C	tr|A0A099NUZ0|A0A099NUZ0_PICKU, tr|A0A099P1Y2|A0A099P1Y2_PICKU
OG0000723	YKL011C	tr|A0A099NTD9|A0A099NTD9_PICKU, tr|A0A099P1L4|A0A099P1L4_PICKU
OG0000724	YKL014C	tr|A0A099NTE8|A0A099NTE8_PICKU, tr|A0A099P408|A0A099P408_PICKU
OG0000725	YKL019W	tr|A0A099NSU9|A0A099NSU9_PICKU, tr|A0A099NTH9|A0A099NTH9_PICKU
OG0000726	YKL064W	tr|A0A099NTB4|A0A099NTB4_PICKU, tr|A0A099NXE3|A0A099NXE3_PICKU
OG0000727	YKL065C, YMR040W	tr|A0A099P4N5|A0A099P4N5_PICKU
OG0000728	YKL068W, YMR047C	tr|A0A099NZK2|A0A099NZK2_PICKU
OG0000729	YKL070W	tr|A0A099NV92|A0A099NV92_PICKU, tr|A0A099P081|A0A099P081_PICKU
OG0000730	YKL072W, YMR053C	tr|A0A099NY63|A0A099NY63_PICKU
OG0000731	YKL073W	tr|A0A099NT07|A0A099NT07_PICKU, tr|A0A099P050|A0A099P050_PICKU
OG0000732	YKL090W	tr|A0A099P2L8|A0A099P2L8_PICKU, tr|A0A099P584|A0A099P584_PICKU
OG0000733	YKL100C	tr|A0A099P5E5|A0A099P5E5_PICKU, tr|A0A099P5Q9|A0A099P5Q9_PICKU
OG0000734	YKL101W	tr|A0A099NX65|A0A099NX65_PICKU, tr|A0A099P3Y6|A0A099P3Y6_PICKU
OG0000735	YKL114C	tr|A0A099NSQ6|A0A099NSQ6_PICKU, tr|A0A099P7Q2|A0A099P7Q2_PICKU
OG0000736	YKL117W	tr|A0A099NPX9|A0A099NPX9_PICKU, tr|A0A099P2G9|A0A099P2G9_PICKU
OG0000737	YKL126W, YMR104C	tr|A0A099NXX7|A0A099NXX7_PICKU
OG0000738	YKL127W, YMR105C	tr|A0A099P2I0|A0A099P2I0_PICKU
OG0000739	YKL132C, YMR113W	tr|A0A099P853|A0A099P853_PICKU
OG0000740	YKL133C, YMR115W	tr|A0A099NWH3|A0A099NWH3_PICKU
OG0000741	YKL134C	tr|A0A099NS50|A0A099NS50_PICKU, tr|A0A099NWI8|A0A099NWI8_PICKU
OG0000742	YKL140W	tr|A0A099NT75|A0A099NT75_PICKU, tr|A0A099NTT8|A0A099NTT8_PICKU
OG0000743	YKL187C, YLR413W, YLR414C	
